<dummyMainClass: com.greenaddress.greenbits.ui.AboutActivity dummyMainMethod_com_greenaddress_greenbits_ui_AboutActivity(android.content.Intent)>
<com.greenaddress.greenbits.ui.MnemonicActivity: void <clinit>()>
<java.lang.String: void <clinit>()>
<android.app.Activity: void <clinit>()>
<com.greenaddress.greenbits.ui.GaActivity: void <clinit>()>
<com.greenaddress.greenbits.ui.TransactionActivity: void <clinit>()>
<com.greenaddress.greenbits.GaService: void <clinit>()>
<com.greenaddress.greenbits.ui.MessagesActivity: void <clinit>()>
<de.schildbach.wallet.ui.ScanActivity: void <clinit>()>
<android.view.View: void <clinit>()>
<com.greenaddress.greenbits.ui.RequestLoginActivity: void <clinit>()>
<com.greenaddress.greenbits.ui.TabbedMainActivity: void <clinit>()>
<dummyMainClass: com.greenaddress.greenbits.ui.ReceiveFragment dummyMainMethod_com_greenaddress_greenbits_ui_ReceiveFragment(android.content.Intent,android.app.Activity)>
<dummyMainClass: com.greenaddress.greenbits.ui.MainFragment dummyMainMethod_com_greenaddress_greenbits_ui_MainFragment(android.content.Intent,android.app.Activity)>
<dummyMainClass: com.greenaddress.greenbits.ui.SendFragment dummyMainMethod_com_greenaddress_greenbits_ui_SendFragment(android.content.Intent,android.app.Activity)>
<com.greenaddress.greenbits.ui.FailHardActivity: void <clinit>()>
<com.greenaddress.greenbits.ui.FirstScreenActivity: void <clinit>()>
<com.greenaddress.greenapi.Network: void <clinit>()>
<com.greenaddress.greenapi.ElementsRegTestParams: com.greenaddress.greenapi.ElementsRegTestParams get()>
<android.os.Build: void <clinit>()>
<org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<org.bitcoinj.params.MainNetParams: org.bitcoinj.params.MainNetParams get()>
<com.greenaddress.greenbits.ui.ReceiveFragment: void <clinit>()>
<android.os.AsyncTask: void <clinit>()>
<android.support.v4.app.Fragment: void <clinit>()>
<com.greenaddress.greenbits.ui.SubaccountFragment: void <clinit>()>
<com.greenaddress.greenbits.ui.MainFragment: void <clinit>()>
<com.greenaddress.greenbits.ui.SendFragment: void <clinit>()>
<org.bitcoinj.core.NetworkParameters: org.bitcoinj.core.NetworkParameters fromID(java.lang.String)>
<com.greenaddress.greenapi.ElementsRegTestParams: void <init>()>
<org.bitcoinj.params.TestNet3Params: void <init>()>
<com.greenaddress.greenbits.ui.SendFragment$4: void <init>(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.SendFragment$4: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.SendFragment: android.widget.EditText access$500(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.UI: void show(android.view.View[])>
<com.greenaddress.greenbits.ui.SendFragment: android.widget.TextView access$600(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.UI: void hide(android.view.View[])>
<com.greenaddress.greenbits.ui.UI: void clear(android.widget.TextView[])>
<com.greenaddress.greenbits.ui.UI: void <clinit>()>
<com.greenaddress.greenbits.ui.UI: void showIf(boolean,android.view.View[])>
<java.text.DecimalFormatSymbols: java.text.DecimalFormatSymbols getInstance(java.util.Locale)>
<com.greenaddress.greenbits.ui.UI$FEE_TARGET: com.greenaddress.greenbits.ui.UI$FEE_TARGET[] values()>
<com.google.common.collect.Lists: java.util.ArrayList newArrayList(java.lang.Object[])>
<java.util.Locale: void <clinit>()>
<com.greenaddress.greenbits.ui.UI$FEE_TARGET: void <clinit>()>
<java.util.Collections: void <clinit>()>
<java.util.Collections: boolean addAll(java.util.Collection,java.lang.Object[])>
<com.google.common.collect.Lists: int computeArrayListCapacity(int)>
<com.google.common.base.Preconditions: java.lang.Object checkNotNull(java.lang.Object)>
<com.google.common.collect.CollectPreconditions: int checkNonnegative(int,java.lang.String)>
<com.google.common.primitives.Ints: int saturatedCast(long)>
<java.lang.StringBuilder: void <init>()>
<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<java.lang.StringBuilder: java.lang.StringBuilder append(int)>
<java.lang.StringBuilder: java.lang.String toString()>
<java.lang.IllegalArgumentException: void <init>(java.lang.String)>
<java.lang.NullPointerException: void <init>()>
<java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.Exception: void <init>()>
<java.lang.Throwable: void <init>()>
<java.lang.Object: void <init>()>
<java.lang.Object: void finalize()>
<java.lang.RuntimeException: void <init>()>
<com.greenaddress.greenbits.ui.UI$FEE_TARGET: void <init>(java.lang.String,int,int)>
<java.lang.Enum: void <init>(java.lang.String,int)>
<java.lang.Enum: void finalize()>
<java.util.ArrayList: void <init>(int)>
<java.lang.Object: java.lang.Object clone()>
<java.text.DecimalFormat: void <init>(java.lang.String,java.text.DecimalFormatSymbols)>
<org.bitcoinj.utils.MonetaryFormat: void <init>()>
<org.bitcoinj.utils.MonetaryFormat: org.bitcoinj.utils.MonetaryFormat minDecimals(int)>
<org.bitcoinj.utils.MonetaryFormat: org.bitcoinj.utils.MonetaryFormat noCode()>
<com.greenaddress.greenbits.ui.SendFragment$2: void <init>(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.SendFragment$2: void onCheckedChanged(android.widget.CompoundButton,boolean)>
<com.greenaddress.greenbits.ui.SendFragment: android.widget.EditText access$200(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.UI: void disableIf(boolean,android.view.View[])>
<com.greenaddress.greenbits.ui.SendFragment: android.widget.EditText access$300(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.UI: void enableIf(boolean,android.view.View[])>
<com.greenaddress.greenbits.ui.AmountFields$2: void <init>(com.greenaddress.greenbits.ui.AmountFields)>
<com.greenaddress.greenbits.ui.AmountFields$2: void onTextChanged(java.lang.CharSequence,int,int,int)>
<com.greenaddress.greenbits.ui.AmountFields: com.greenaddress.greenbits.GaService access$100(com.greenaddress.greenbits.ui.AmountFields)>
<com.greenaddress.greenbits.ui.UI$TextWatcher: void <init>()>
<com.greenaddress.greenbits.ui.AmountFields: void <init>(com.greenaddress.greenbits.GaService,android.content.Context,android.view.View,com.greenaddress.greenbits.ui.AmountFields$OnConversionFinishListener)>
<java.lang.Boolean: void <clinit>()>
<com.greenaddress.greenbits.ui.UI: java.lang.String setCoinText(com.greenaddress.greenbits.GaService,com.greenaddress.greenbits.ui.FontAwesomeTextView,android.widget.TextView,org.bitcoinj.core.Coin)>
<com.greenaddress.greenbits.ui.UI: android.view.View find(android.view.View,int)>
<java.lang.Boolean: java.lang.Boolean valueOf(boolean)>
<com.greenaddress.greenbits.ui.UI: java.lang.String formatCoinValue(com.greenaddress.greenbits.GaService,org.bitcoinj.core.Coin)>
<com.greenaddress.greenbits.ui.UI: int getUnitSymbol(com.greenaddress.greenbits.GaService)>
<com.greenaddress.greenbits.ui.UI: org.bitcoinj.utils.MonetaryFormat getUnitFormat(com.greenaddress.greenbits.GaService)>
<org.bitcoinj.utils.MonetaryFormat: java.lang.CharSequence format(org.bitcoinj.core.Monetary)>
<java.lang.String: boolean equals(java.lang.Object)>
<com.greenaddress.greenbits.ui.AmountFields$1: void <init>(com.greenaddress.greenbits.ui.AmountFields)>
<com.greenaddress.greenbits.GaService: java.lang.String getAssetSymbol()>
<com.greenaddress.greenbits.GaService: java.lang.String getBitcoinUnit()>
<com.greenaddress.greenbits.GaService: java.lang.Object getUserConfig(java.lang.String)>
<com.greenaddress.greenbits.ui.AmountFields: void updateFiatFields()>
<com.greenaddress.greenbits.ui.UI: java.lang.String getText(android.widget.TextView)>
<com.greenaddress.greenbits.ui.UI: void disable(android.view.View[])>
<com.greenaddress.greenbits.ui.AmountFields: void changeFiatIcon(com.greenaddress.greenbits.ui.FontAwesomeTextView,java.lang.String)>
<android.text.Html: android.text.Spanned fromHtml(java.lang.String)>
<java.lang.String: int hashCode()>
<com.greenaddress.greenbits.ui.AmountFields: void convertBtcToFiat()>
<com.greenaddress.greenbits.ui.UI: org.bitcoinj.core.Coin parseCoinValue(com.greenaddress.greenbits.GaService,java.lang.String)>
<java.lang.Double: double parseDouble(java.lang.String)>
<java.lang.Character: boolean isDigit(char)>
<java.lang.Double: void <clinit>()>
<java.lang.Character: void <clinit>()>
<org.bitcoinj.utils.MonetaryFormat: org.bitcoinj.core.Coin parse(java.lang.String)>
<com.greenaddress.greenbits.ui.AmountFields: void finishConversion()>
<com.greenaddress.greenbits.GaService: java.lang.String coinToFiat(org.bitcoinj.core.Coin)>
<java.lang.Math: double pow(double,double)>
<com.greenaddress.greenbits.GaService: boolean hasFiatRate()>
<com.greenaddress.greenbits.GaService: org.bitcoinj.utils.ExchangeRate getFiatRate()>
<java.math.BigDecimal: void <clinit>()>
<org.bitcoinj.utils.Fiat: org.bitcoinj.utils.Fiat valueOf(java.lang.String,long)>
<org.bitcoinj.utils.ExchangeRate: org.bitcoinj.utils.Fiat coinToFiat(org.bitcoinj.core.Coin)>
<org.bitcoinj.utils.ExchangeRate: void <init>(org.bitcoinj.utils.Fiat)>
<java.math.BigDecimal: void <init>(double)>
<java.math.BigDecimal: java.math.BigDecimal movePointRight(int)>
<java.math.BigDecimal: java.math.BigInteger toBigInteger()>
<java.lang.String: boolean isEmpty()>
<java.lang.String: char charAt(int)>
<java.lang.String: int length()>
<com.greenaddress.greenbits.GaService: java.lang.String getFiatCurrency()>
<com.greenaddress.greenbits.GaService: void <init>()>
<com.greenaddress.greenbits.spv.SPV: void <clinit>()>
<org.bitcoinj.core.Coin: org.bitcoinj.core.Coin valueOf(long)>
<com.google.common.util.concurrent.MoreExecutors: com.google.common.util.concurrent.ListeningExecutorService listeningDecorator(java.util.concurrent.ExecutorService)>
<java.util.concurrent.Executors: java.util.concurrent.ExecutorService newFixedThreadPool(int)>
<com.google.common.util.concurrent.MoreExecutors$ListeningDecorator: void <init>(java.util.concurrent.ExecutorService)>
<com.google.common.util.concurrent.AbstractListeningExecutorService: void <init>()>
<java.util.concurrent.AbstractExecutorService: void <init>()>
<com.google.common.util.concurrent.MoreExecutors$ScheduledListeningDecorator: void <init>(java.util.concurrent.ScheduledExecutorService)>
<com.greenaddress.greenbits.GaService$State: void <init>()>
<com.greenaddress.greenbits.GaService$ConnState: void <clinit>()>
<com.greenaddress.greenbits.GaService$ConnState: void <init>(java.lang.String,int)>
<java.util.Observable: void <init>()>
<com.greenaddress.greenbits.GaService$State: void setForcedLogout(boolean)>
<com.greenaddress.greenbits.GaService$State: void setForcedTimeout(boolean)>
<com.greenaddress.greenbits.spv.SPV: void <init>(com.greenaddress.greenbits.GaService)>
<java.util.concurrent.Executors: java.util.concurrent.ExecutorService newSingleThreadExecutor()>
<com.greenaddress.greenbits.spv.SPV$11: void <init>(com.greenaddress.greenbits.spv.SPV)>
<com.greenaddress.greenbits.spv.PeerFilterProvider: void <init>(com.greenaddress.greenbits.spv.SPV)>
<android.util.SparseArray: void <init>()>
<java.util.HashMap: void <init>()>
<com.greenaddress.greenbits.GaService$GaObservable: void <init>(com.greenaddress.greenbits.GaService$1)>
<com.greenaddress.greenbits.GaService$GaObservable: void <init>()>
<com.greenaddress.greenbits.GaService$GaBinder: void <init>(com.greenaddress.greenbits.GaService)>
<android.os.Binder: void <init>()>
<android.app.Service: void <init>()>
<com.greenaddress.greenbits.ui.SendFragment$5: void <init>(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.SendFragment$5: void onItemSelected(android.widget.AdapterView,android.view.View,int,long)>
<com.greenaddress.greenbits.ui.SendFragment: void access$700(com.greenaddress.greenbits.ui.SendFragment,int)>
<com.greenaddress.greenbits.ui.SendFragment$3: void <init>(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.SendFragment$3: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.SendFragment: void access$400(com.greenaddress.greenbits.ui.SendFragment)>
<com.greenaddress.greenbits.ui.AmountFields$1: void onTextChanged(java.lang.CharSequence,int,int,int)>
<com.greenaddress.greenbits.ui.AmountFields: void access$000(com.greenaddress.greenbits.ui.AmountFields)>
<com.greenaddress.greenbits.ui.ReceiveFragment$BitmapWorkerTask$1: void <init>(com.greenaddress.greenbits.ui.ReceiveFragment$BitmapWorkerTask,com.greenaddress.greenbits.ui.ReceiveFragment,android.graphics.drawable.BitmapDrawable)>
<com.greenaddress.greenbits.ui.ReceiveFragment$BitmapWorkerTask$1: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.ReceiveFragment: void access$1100(com.greenaddress.greenbits.ui.ReceiveFragment,android.graphics.drawable.BitmapDrawable)>
<com.greenaddress.greenbits.ui.ReceiveFragment: void <init>()>
<com.greenaddress.greenbits.ui.ReceiveFragment$1: void <init>(com.greenaddress.greenbits.ui.ReceiveFragment)>
<com.greenaddress.greenbits.ui.SubaccountFragment: void <init>()>
<com.greenaddress.greenbits.ui.SubaccountFragment$1: void <init>(com.greenaddress.greenbits.ui.SubaccountFragment)>
<com.greenaddress.greenbits.ui.GAFragment: void <init>()>
<android.support.v4.app.Fragment: void <init>()>
<com.greenaddress.greenbits.ui.ReceiveFragment$BitmapWorkerTask: void <init>(com.greenaddress.greenbits.ui.ReceiveFragment)>
<java.lang.ref.WeakReference: void <init>(java.lang.Object)>
<android.os.AsyncTask: void <init>()>
<com.greenaddress.greenbits.ui.ReceiveFragment$7: void <init>(com.greenaddress.greenbits.ui.ReceiveFragment)>
<com.greenaddress.greenbits.ui.ReceiveFragment$7: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.ReceiveFragment: android.app.Dialog access$002(com.greenaddress.greenbits.ui.ReceiveFragment,android.app.Dialog)>
<com.greenaddress.greenbits.ui.UI: com.afollestad.materialdialogs.MaterialDialog dismiss(android.app.Activity,android.app.Dialog)>
<com.greenaddress.greenbits.ui.ReceiveFragment: android.app.Dialog access$000(com.greenaddress.greenbits.ui.ReceiveFragment)>
<com.greenaddress.greenbits.ui.UI$1: void <init>(android.app.Dialog)>
<com.greenaddress.greenbits.ui.UI$1: void run()>
<com.greenaddress.greenbits.ui.Exchanger$1: void <init>(com.greenaddress.greenbits.ui.Exchanger,java.lang.String)>
<com.greenaddress.greenbits.ui.Exchanger$1: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.Exchanger: android.widget.EditText access$100(com.greenaddress.greenbits.ui.Exchanger)>
<com.greenaddress.greenbits.ui.Exchanger: android.widget.EditText access$000(com.greenaddress.greenbits.ui.Exchanger)>
<com.greenaddress.greenbits.ui.Exchanger: void <init>(android.content.Context,com.greenaddress.greenbits.GaService,android.view.View,boolean,com.greenaddress.greenbits.ui.Exchanger$OnCalculateCommissionFinishListener)>
<android.support.v7.widget.GridLayout: android.support.v7.widget.GridLayout$Spec spec(int,float)>
<java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>
<android.support.v7.widget.GridLayout$LayoutParams: void <clinit>()>
<android.support.v7.widget.GridLayout: void <clinit>()>
<android.support.v7.widget.GridLayout$LayoutParams: void <init>(android.support.v7.widget.GridLayout$Spec,android.support.v7.widget.GridLayout$Spec)>
<android.widget.Button: void <init>(android.content.Context)>
<android.widget.TextView: void setText(java.lang.CharSequence)>
<android.view.View: void setLayoutParams(android.view.ViewGroup$LayoutParams)>
<android.view.View: void setOnClickListener(android.view.View$OnClickListener)>
<java.lang.StringBuilder: java.lang.StringBuilder append(char)>
<com.greenaddress.greenbits.GaService: android.content.SharedPreferences cfg()>
<android.preference.PreferenceManager: android.content.SharedPreferences getDefaultSharedPreferences(android.content.Context)>
<com.greenaddress.greenbits.ui.UI$DialogCloseHandler: void <init>(java.lang.Runnable,boolean)>
<com.greenaddress.greenbits.ui.UI$DialogCloseHandler: void onCancel(android.content.DialogInterface)>
<com.greenaddress.greenbits.ui.UI$DialogCloseHandler: void onDismiss(android.content.DialogInterface)>
<com.greenaddress.greenbits.ui.SendFragment: void <init>()>
<com.greenaddress.greenbits.ui.SendFragment: android.view.View onCreateView(android.view.LayoutInflater,android.view.ViewGroup,android.os.Bundle)>
<com.greenaddress.greenbits.ui.SendFragment: void onResume()>
<com.greenaddress.greenbits.ui.SendFragment: void onViewStateRestored(android.os.Bundle)>
<com.greenaddress.greenbits.ui.SendFragment: void onPause()>
<com.greenaddress.greenbits.ui.SendFragment: void onSaveInstanceState(android.os.Bundle)>
<com.greenaddress.greenbits.ui.SendFragment: void onDestroyView()>
<com.greenaddress.greenbits.GaService: boolean isValidAddress(java.lang.String)>
<com.greenaddress.greenapi.ConfidentialAddress: android.util.Pair parseBitcoinURI(org.bitcoinj.core.NetworkParameters,java.lang.String)>
<android.util.Log: int d(java.lang.String,java.lang.String)>
<android.os.Build$VERSION: void <clinit>()>
<com.greenaddress.greenbits.GaService: byte[] decodeBech32Address(java.lang.String)>
<org.bitcoinj.core.Address: org.bitcoinj.core.Address fromBase58(org.bitcoinj.core.NetworkParameters,java.lang.String)>
<com.greenaddress.greenapi.ConfidentialAddress: com.greenaddress.greenapi.ConfidentialAddress fromBase58(org.bitcoinj.core.NetworkParameters,java.lang.String)>
<java.lang.String: java.lang.String format(java.util.Locale,java.lang.String,java.lang.Object[])>
<org.bitcoinj.core.Coin: org.bitcoinj.core.Coin parseCoin(java.lang.String)>
<com.blockstream.libwally.Wally: byte[] addr_segwit_to_bytes(java.lang.String,java.lang.String,long)>
<com.greenaddress.greenbits.GaService: java.lang.String getBech32Prefix()>
<com.blockstream.libwally.Wally: void <clinit>()>
<com.blockstream.libwally.Wally: byte[] trimBuffer(byte[],int)>
<com.blockstream.libwally.Wally: int addr_segwit_to_bytes(java.lang.String,java.lang.String,long,byte[])>
<org.bitcoinj.params.TestNet3Params: org.bitcoinj.params.TestNet3Params get()>
<com.blockstream.libwally.Wally: boolean loadLibrary()>
<java.util.Arrays: byte[] copyOf(byte[],int)>
<java.lang.System: void <clinit>()>
<java.lang.System: void loadLibrary(java.lang.String)>
<java.lang.StringBuilder: void <init>(java.lang.String)>
<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>
<java.lang.IllegalArgumentException: void <init>()>
<com.greenaddress.greenapi.ConfidentialAddress: void <init>(org.bitcoinj.core.NetworkParameters,java.lang.String)>
<com.greenaddress.greenapi.ConfidentialAddress: boolean isAcceptableLength(org.bitcoinj.core.NetworkParameters,int,int)>
<org.bitcoinj.core.WrongLengthException: void <init>(int)>
<org.bitcoinj.core.WrongNetworkException: void <init>(int,int[])>
<org.bitcoinj.core.VersionedChecksummedBytes: void <init>(java.lang.String)>
<android.util.Pair: void <init>(java.lang.Object,java.lang.Object)>
<org.bitcoinj.uri.OptionalFieldValidationException: void <init>(java.lang.String,java.lang.Throwable)>
<java.lang.ArithmeticException: void <init>(java.lang.String)>
<java.util.HashMap: boolean containsKey(java.lang.Object)>
<java.util.HashMap: java.lang.Object put(java.lang.Object,java.lang.Object)>
<java.util.LinkedHashMap: void <init>()>
<org.bitcoinj.uri.BitcoinURIParseException: void <init>(java.lang.String)>
<org.bitcoinj.uri.BitcoinURIParseException: void <init>(java.lang.String,java.lang.Throwable)>
<java.net.URI: void <init>(java.lang.String)>
<java.net.URI: java.lang.String getScheme()>
<java.lang.String: int indexOf(int)>
<java.lang.String: java.lang.String substring(int,int)>
<java.lang.String: java.lang.String substring(int)>
<com.greenaddress.greenbits.ui.SubaccountFragment: void onDestroyView()>
<android.support.v4.app.Fragment: android.support.v4.app.FragmentActivity getActivity()>
<android.support.v4.app.Fragment: void onDestroyView()>
<java.lang.Object: java.lang.Class getClass()>
<com.greenaddress.greenbits.ui.SubaccountFragment: void hideWaitDialog()>
<android.support.v4.app.Fragment: void onSaveInstanceState(android.os.Bundle)>
<android.support.v4.app.Fragment: void onPause()>
<android.support.v4.app.Fragment: void onViewStateRestored(android.os.Bundle)>
<android.support.v4.app.Fragment: void onResume()>
<com.greenaddress.greenbits.ui.SendFragment$1: void <init>(com.greenaddress.greenbits.ui.SendFragment,com.greenaddress.greenbits.GaService,com.greenaddress.greenbits.ui.GaActivity)>
<org.bitcoinj.uri.BitcoinURI: void <init>(java.lang.String)>
<com.greenaddress.greenbits.ui.SubaccountFragment: boolean isZombieNoView()>
<com.greenaddress.greenbits.ui.GAFragment: com.greenaddress.greenbits.GaService getGAService()>
<com.greenaddress.greenbits.ui.GAFragment: com.greenaddress.greenbits.ui.GaActivity getGaActivity()>
<android.support.v4.app.Fragment: android.content.Context getContext()>
<com.greenaddress.greenbits.ui.SendFragment: void populateFeeCombo()>
<com.greenaddress.greenbits.ui.SendFragment: void processBitcoinURI(org.bitcoinj.uri.BitcoinURI,java.lang.String,org.bitcoinj.core.Coin)>
<com.greenaddress.greenbits.ui.SendFragment: void processBitcoinURIDetails(java.lang.String,java.lang.String,org.bitcoinj.core.Coin)>
<com.greenaddress.greenbits.ui.SubaccountFragment: void makeBalanceObserver(int)>
<com.greenaddress.greenbits.ui.SendFragment: void onBalanceUpdated()>
<com.greenaddress.greenbits.ui.SubaccountFragment: void registerReceiver()>
<android.widget.ArrayAdapter: android.widget.ArrayAdapter createFromResource(android.content.Context,int,int)>
<java.lang.Integer: java.lang.Integer valueOf(int)>
<java.lang.Integer: void <clinit>()>
<com.google.common.util.concurrent.Futures: void addCallback(com.google.common.util.concurrent.ListenableFuture,com.google.common.util.concurrent.FutureCallback,java.util.concurrent.Executor)>
<java.lang.Math: int min(int,int)>
<android.content.IntentFilter: void <clinit>()>
<com.google.common.util.concurrent.Futures$CallbackListener: void <init>(java.util.concurrent.Future,com.google.common.util.concurrent.FutureCallback)>
<android.content.IntentFilter: void <init>(java.lang.String)>
<com.greenaddress.greenbits.ui.SubaccountFragment$2: void <init>(com.greenaddress.greenbits.ui.SubaccountFragment)>
<android.content.BroadcastReceiver: void <init>()>
<com.greenaddress.greenbits.ui.SubaccountFragment$4: void <init>(com.greenaddress.greenbits.ui.SubaccountFragment)>
<com.greenaddress.greenbits.ui.SubaccountFragment: void deleteBalanceObserver()>
<com.greenaddress.greenbits.ui.SubaccountFragment: java.util.Observer makeUiObserver(java.lang.Runnable)>
<com.greenaddress.greenbits.ui.SubaccountFragment$3: void <init>(com.greenaddress.greenbits.ui.SubaccountFragment,java.lang.Runnable)>
<com.greenaddress.greenbits.ui.SendFragment$6: void <init>(com.greenaddress.greenbits.ui.SendFragment,com.greenaddress.greenbits.ui.GaActivity,com.greenaddress.greenbits.GaService,org.bitcoinj.core.Coin)>
<com.greenaddress.greenbits.ui.CB$Op: void <init>()>
<org.bitcoinj.uri.BitcoinURI: java.lang.String getPaymentRequestUrl()>
<org.bitcoinj.uri.BitcoinURI: org.bitcoinj.core.Address getAddress()>
<org.bitcoinj.uri.BitcoinURI: org.bitcoinj.core.Coin getAmount()>
<com.greenaddress.greenbits.ui.SendFragment: void processPaymentRequestUrl(java.lang.String)>
<com.google.common.util.concurrent.Futures: void addCallback(com.google.common.util.concurrent.ListenableFuture,com.google.common.util.concurrent.FutureCallback)>
<com.google.common.util.concurrent.MoreExecutors: java.util.concurrent.Executor directExecutor()>
<com.google.common.util.concurrent.MoreExecutors$DirectExecutor: void <clinit>()>
<com.google.common.util.concurrent.MoreExecutors$DirectExecutor: void <init>(java.lang.String,int)>
<com.greenaddress.greenbits.ui.SendFragment$7: void <init>(com.greenaddress.greenbits.ui.SendFragment,android.app.Activity,java.lang.String,com.greenaddress.greenbits.ui.GaActivity)>
<com.greenaddress.greenbits.ui.CB$Toast: void <init>(android.app.Activity)>
<com.greenaddress.greenbits.ui.CB$Toast: void <init>(android.app.Activity,android.widget.Button)>
<com.greenaddress.greenbits.ui.UI$FEE_TARGET: int getBlock()>
<com.greenaddress.greenbits.ui.SubaccountFragment: boolean getZombieStatus(boolean)>
<com.greenaddress.greenbits.ui.AmountFields: void setIsPausing(java.lang.Boolean)>
<com.greenaddress.greenbits.ui.MainFragment$2: void <init>(com.greenaddress.greenbits.ui.MainFragment,android.widget.TextView)>
<com.greenaddress.greenbits.ui.MainFragment$2: void onClick(android.view.View)>
<com.greenaddress.greenbits.ui.MainFragment: com.afollestad.materialdialogs.MaterialDialog access$000(com.greenaddress.greenbits.ui.MainFragment)>
<com.greenaddress.greenbits.ui.UI: void setDialogCloseHandler(android.app.Dialog,java.lang.Runnable)>
<com.greenaddress.greenbits.ui.MainFragment: java.lang.Runnable access$100(com.greenaddress.greenbits.ui.MainFragment)>
<com.greenaddress.greenbits.ui.MainFragment: com.afollestad.materialdialogs.MaterialDialog access$002(com.greenaddress.greenbits.ui.MainFragment,com.afollestad.materialdialogs.MaterialDialog)>
